<<<<<<< HEAD
TBAA0001|고객마스터|일일자차_대여자동차복구가입금액코드_다인승승용(국산)|DAY_REPAIR_DSC_R_2_CD|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_휴업손해특약여부|DAY_SPECIAL_IDLE_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_차대차한정특약여부|DAY_SPECIAL_CAR_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_휴업손해특약여부_승용|DAY_SPECIAL_IDLE_1_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_휴업손해특약여부_다인승승용|DAY_SPECIAL_IDLE_2_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_차대차한정특약여부_승용|DAY_SPECIAL_CAR_1_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_차대차한정특약여부_다인승승용|DAY_SPECIAL_CAR_2_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_대여자동차복구가입금액코드_승합(중형)(외산)|DAY_REPAIR_DSC_R_CD_F|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_대여자동차복구가입금액코드_승용(외산)|DAY_REPAIR_DSC_R_1_CD_F|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_대여자동차복구가입금액코드_다인승승용(외산)|DAY_REPAIR_DSC_R_2_CD_F|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_외제차등록가능여부|DAY_CAR_FOREIGN_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차_스포츠카등록가능여부|DAY_CAR_SPORTS_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|일일자차 약정계약 체결 시작일|AFTER_CAL_START_DATE|DATE|N|N|Y
TBAA0001|고객마스터|일일자차 약정계약 체결 종료일|AFTER_CAL_END_DATE|DATE|N|N|Y
TBAA0001|고객마스터|정산계약 체결여부|AFTER_CONT_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|정산계약 체결 시작일|AFTER_CONT_START_DATE|DATE|N|N|Y
TBAA0001|고객마스터|정산계약 체결 종료일|AFTER_CONT_END_DATE|DATE|N|N|Y
TBAA0001|고객마스터|대표자 성별|SEX_GB|VARCHAR|N|N|Y
TBAA0001|고객마스터|예치금 개별사용 여부|AFTER_CAL_MERGE_ACCOUNT_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|고객조직구분|CUST_GROUP_GB|VARCHAR|N|N|Y
TBAA0001|고객마스터|상위고객번호|UP_CUST_NO|VARCHAR|N|N|Y
TBAA0001|고객마스터|상위사업자명|UP_CUST_NM|VARCHAR|N|N|Y
TBAA0001|고객마스터|대표자명2|JUMIN_NM2|VARCHAR|N|N|Y
TBAA0001|고객마스터|대표자성별2|SEX_GB2|VARCHAR|N|N|Y
TBAA0001|고객마스터|대표자생년월일2|JUMIN_NUM2|VARCHAR|N|N|Y
TBAA0001|고객마스터|대표전화지역번호2|JUMIN_TEL_DDD2|VARCHAR|N|N|Y
TBAA0001|고객마스터|대표전화번호2|JUMIN_TEL2|VARCHAR|N|N|Y
TBAA0001|고객마스터|팩스번호2|ISD_FAX2|VARCHAR|N|N|Y
TBAA0001|고객마스터|출자금정산체결여부|CNTR_CONT_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|출자금체결시작일|CNTR_CONT_START_DATE|DATE|N|N|Y
TBAA0001|고객마스터|출자금체결종료일|CNTR_CONT_END_DATE|DATE|N|N|Y
TBAA0001|고객마스터|미정산출자금|NO_CNTR_AMT|NUMBER|N|N|Y
TBAA0001|고객마스터|미정산분담금|NO_PREM_AMT|NUMBER|N|N|Y
TBAA0001|고객마스터|특인여부|SPC_APPRO_YN|VARCHAR|N|N|Y
TBAA0001|고객마스터|특인내역|SPC_APPRO_CONT|VARCHAR|N|N|Y
TBAA0001|고객마스터|업체특성|BUSI_PROPERTY|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|고객번호-조합원고유키|CUST_NO|VARCHAR|Y|N|N
TBAA0001E|고객마스터_구성원정보|디바이스번호|DEVICE_NO|VARCHAR|Y|N|N
TBAA0001E|고객마스터_구성원정보|핸드폰번호|HP_NO|VARCHAR|Y|N|N
TBAA0001E|고객마스터_구성원정보|순번|SEQ_NO|NUMBER|Y|N|N
TBAA0001E|고객마스터_구성원정보|사용자명|USER_NM|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|역할구분|ROLE_CD|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|사용여부|USE_YN|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|마지막여부|LAST_YN|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|비밀번호|PWD|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|비밀번호초기화여부|PWD_INIT_YN|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|디바이스토큰|DEVICE_INFO01|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|대표자여부|DEVICE_INFO02|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|사업자번호|DEVICE_INFO03|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|Userid|USER_ID|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|전산처리일자|IT_PROCESSING|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|업체대표여부|DEVICE_INFO04|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|실사용조합원|ALLOC_CUST_NO|VARCHAR|N|N|Y
TBAA0001E|고객마스터_구성원정보|삭제여부|DEL_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|고객번호-조합원고유키|CUST_NO|VARCHAR|Y|N|N
TBAA0002|고객마스터 변경 HISTORY|변경SEQ|HISTORY_SEQ|NUMBER|Y|N|N
TBAA0002|고객마스터 변경 HISTORY|조합원-사업자명|CUST_NM|VARCHAR|N|N|N
TBAA0002|고객마스터 변경 HISTORY|개별단체구분|INDGRP_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|개인조합원구분|CUST_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|지역조합코드|UNION_REGION_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|주민(대포자)번호|JUMIN_NUM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|주민(대표자)명|JUMIN_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|법인등록번호|CO_NO|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|사업자등록번호|BCO_NO|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|보유자코드|OWN_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|단체계약할인율_승합(중형)|GRPCONT_DSC_R|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증등급_승합(중형)|DSC_INC_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증율_승합(중형)|DSC_INC_R|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증요율_승합(중형)|SPCIAL_INC_R|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증코드_승합(중형)|SPCIAL_INC_APPY|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|지역코드-대분류|AREA_MAJOR_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|지역코드-중분류|AREA_MIDDLE|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|우편물발송지구분|ZIP_SEND_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|우편번호 신구구분|ZIP_CD_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|우편번호|ZIP_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|주소1|ADDR_1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|주소2|ADDR_2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|연락처구분|TEL_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표전화직역번호|OFF_TEL_DDD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표전화번호|OFF_TEL|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표전화담당자명|OFF_TEL_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|직장전화지역번호1|OFF_TEL_DDD1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|직장전화번호1|OFF_TEL1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|담당자전화번호1|OFF_TEL1_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|직장전화지역번호2|OFF_TEL_DDD2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|직장전화번호2|OFF_TEL2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|담당자전화번호2|OFF_TEL2_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|연략처핸드폰1|HP_NO1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|연락처핸드폰1 담당자|HP_NO1_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|연략처핸드폰2|HP_NO2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|연락처핸드폰2 담당자|HP_NO2_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|이메일|ISD_E_MAIL|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|팩스번호|ISD_FAX|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|출자금총금액|CNTR_TOT_AMT|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|출자차량댓수|CNTR_CAR_CNT|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|보유차량댓수|OWN_CAR_CNT|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|설립년월|COMP_ENT_YM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|폐업년월|COMP_SHUT_YM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|이전사업자등록번호|BEFORE_BCO_NO|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|조합가입일자|UNION_REG_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|최초등록일자|FIRST_REG_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|최종갱신일자|LAST_UPDATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|취급자본부코드|TREATY_HQ_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|취급자관리점코드|TREATY_BRH_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|취급자코드|TREATY_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|Userid|USER_ID|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|전산처리일자|IT_PROCESSING|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|홈페이지비밀번호|CUST_PW|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|장기대여 요율코드_승합(중형)|LONG_SPC_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|단체계약할인율_승용|GRPCONT_DSC_R_1|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증등급_승용|DSC_INC_CD_1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증율_승용|DSC_INC_R_1|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증요율_승용|SPCIAL_INC_R_1|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증코드_승용|SPCIAL_INC_APPY_1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|장기대여 요율코드_승용|LONG_SPC_CD_1|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|단체계약할인율_다인승승용|GRPCONT_DSC_R_2|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증등급_다인승승용|DSC_INC_CD_2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|할인할증율_다인승승용|DSC_INC_R_2|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증요율_다인승승용|SPCIAL_INC_R_2|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특별할증코드_다인승승용|SPCIAL_INC_APPY_2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|장기대여 요율코드_다인승승용|LONG_SPC_CD_2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차 약정계약 체결여부|AFTER_CAL_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차계약할인율(계약자한사람일경우)|CONT_ONE_DEC_R|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차계약할인율(계약자두사람일경우)|CONT_TWO_DEC_R|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|사용여부|USE_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_승합(중형)(국산)|DAY_REPAIR_DSC_R_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_승용(국산)|DAY_REPAIR_DSC_R_1_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_다인승승용(국산)|DAY_REPAIR_DSC_R_2_CD|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_휴업손해특약여부|DAY_SPECIAL_IDLE_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_차대차한정특약여부|DAY_SPECIAL_CAR_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_휴업손해특약여부_승용|DAY_SPECIAL_IDLE_1_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_휴업손해특약여부_다인승승용|DAY_SPECIAL_IDLE_2_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_차대차한정특약여부_승용|DAY_SPECIAL_CAR_1_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_차대차한정특약여부_다인승승용|DAY_SPECIAL_CAR_2_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_승합(중형)(외산)|DAY_REPAIR_DSC_R_CD_F|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_승용(외산)|DAY_REPAIR_DSC_R_1_CD_F|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_대여자동차복구가입금액코드_다인승승용(외산)|DAY_REPAIR_DSC_R_2_CD_F|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_외제차등록가능여부|DAY_CAR_FOREIGN_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차_스포츠카등록가능여부|DAY_CAR_SPORTS_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차 약정계약 체결 시작일|AFTER_CAL_START_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|일일자차 약정계약 체결 종료일|AFTER_CAL_END_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|정산계약 체결여부|AFTER_CONT_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|정산계약 체결 시작일|AFTER_CONT_START_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|정산계약 체결 종료일|AFTER_CONT_END_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표자 성별|SEX_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|예치금 개별사용 여부|AFTER_CAL_MERGE_ACCOUNT_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|고객조직구분|CUST_GROUP_GB|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|상위고객번호|UP_CUST_NO|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|상위사업자명|UP_CUST_NM|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표자명2|JUMIN_NM2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표자성별2|SEX_GB2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표자생년월일2|JUMIN_NUM2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표전화지역번호2|JUMIN_TEL_DDD2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|대표전화번호2|JUMIN_TEL2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|팩스번호2|ISD_FAX2|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|출자금정산체결여부|CNTR_CONT_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|출자금체결시작일|CNTR_CONT_START_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|출자금체결종료일|CNTR_CONT_END_DATE|DATE|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|미정산출자금|NO_CNTR_AMT|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|미정산분담금|NO_PREM_AMT|NUMBER|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특인여부|SPC_APPRO_YN|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|특인내역|SPC_APPRO_CONT|VARCHAR|N|N|Y
TBAA0002|고객마스터 변경 HISTORY|업체특성|BUSI_PROPERTY|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|고객번호-조합원고유키|CUST_NO|VARCHAR|Y|N|N
TBAA0003|고객결제계좌관리|결제SEQ|ACCOUNT_SEQ|NUMBER|Y|N|N
TBAA0003|고객결제계좌관리|법인등록번호|CO_NO|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|사업자등록번호|BCO_NO|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|명의자이름|OWNER_NM|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|결제구분|ACCOUNT_GUBUN|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|결제계좌번호|ACCOUNT_NO|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|금융기관코드|ACCOUNT_CODE|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|카드유효기간|CREDIT_EXPIRY_DATE|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|사용유무|ACCOUNT_USE_YN|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|결제계좌말소일자|ACCOUNT_ERASE_DATE|DATE|N|N|Y
TBAA0003|고객결제계좌관리|Userid|USER_ID|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|전산처리일자|IT_PROCESSING|VARCHAR|N|N|Y
TBAA0003|고객결제계좌관리|실사용조합원|ALLOC_CUST_NO|VARCHAR|N|N|Y
TBAA0004|고객(출자금)변경내역|SEQ|TBAA0004_SEQ|NUMBER|Y|N|N
TBAA0004|고객(출자금)변경내역|고객번호-조합원고유키|CUST_NO|VARCHAR|N|N|N
TBAA0004|고객(출자금)변경내역|CAR SEQ|CAR_SEQ|NUMBER|N|N|Y
TBAA0004|고객(출자금)변경내역|변경SEQ|HISTORY_SEQ|NUMBER|N|N|N
TBAA0004|고객(출자금)변경내역|변경요청채널|CHANGE_CHANNEL|VARCHAR|N|N|N
TBAA0004|고객(출자금)변경내역|변경TABLE|CHANGE_TABLE|VARCHAR|N|N|N
